StateID,BirthYear,PayrollType,PayrollFrequency,NetIncome,GrossIncome,LeadProvider,RequestedAmount,BankAccountType,SubAffiliateId,LeadCost,percentProfit
VA,1980,Direct Deposit,Bi-Weekly,3649,0,SPRG.com,600,Checking,Car repair,0,3.319666667
VA,1979,Direct Deposit,Bi-Weekly,4500,0,Loan Transfer,650,Checking,,0,-0.125707692
VA,1972,Direct Deposit,Weekly,5005,0,Lead Toro $5,500,Checking,,0,-0.2085
VA,1985,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,500,Checking,,5,-0.1492
VA,1986,Direct Deposit,Weekly,2500,0,Dot 818 $5,500,Checking,,5,0.19328
VA,1989,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,700,Checking,,5,-1.114285714
VA,1989,Direct Deposit,Weekly,5000,0,Dot 818 $5,500,Checking,,5,1.678485714
VA,1988,Direct Deposit,Weekly,3000,0,Dot 818 $5,500,Checking,,5,0.1964
VA,1990,Paper Check,Weekly,3406,3500,SPRG.com,600,Checking,Car repair,0,-0.49516
VA,1990,Direct Deposit,Weekly,5525,0,Lead Toro $5,500,Checking,,5,1.59245
IN,1990,Direct Deposit,Bi-Weekly,4500,0,Leads Market $15,800,Checking,,15,-1.177272727
VA,1986,Direct Deposit,Semi-Monthly,5000,8000,SPRG.com,500,Checking,,0,1.106171429
MD,1989,Direct Deposit,Bi-Weekly,3467,3000,SPRG.com,450,Checking,Medical - Dental,0,3.319666667
VA,1992,Direct Deposit,Weekly,3000,0,Lead Toro $5,500,Checking,,5,-0.2085
WA,1992,Direct Deposit,Semi-Monthly,4500,0,Loan Transfer,1564,Checking,,0,1.205917326
VA,1991,Direct Deposit,Bi-Weekly,2230,1800,SPRG.com,250,Checking,,0,2.77124
VA,1993,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,500,Checking,,5,-1.0014
VA,1965,Direct Deposit,Bi-Weekly,3001,0,Lead Toro $5,500,Checking,,5,-0.157533333
GA,1993,Direct Deposit,Bi-Weekly,3000,0,Loan Transfer,385,Checking,,0,2.49761039
VA,1995,Direct Deposit,Weekly,1500,0,Lead Toro $5,500,Checking,,5,0.39885
VA,1954,Direct Deposit,Monthly,3500,0,Lead Toro $5,400,Checking,,5,-1.016666667
MD,1979,Direct Deposit,Bi-Weekly,3000,0,Leads Market $5,300,Checking,,0,2.4976
VA,1997,Direct Deposit,Bi-Weekly,2500,0,Lead Toro $5,250,Checking,,0,2.592
VA,1978,Direct Deposit,Weekly,6500,0,Lead Toro $5,500,Checking,,0,0.56036
VA,1959,Direct Deposit,Monthly,4000,0,Lead Toro $5,350,Checking,,0,1.482
VA,1972,Direct Deposit,Weekly,2500,0,Lead Toro $5,700,Checking,,5,1.6487
VA,1967,Direct Deposit,Weekly,3000,0,Lead Toro $5,400,Checking,,5,-0.37263325
VA,1975,Direct Deposit,Weekly,3000,0,Dot 818 $5,500,Checking,,5,-0.1415
TN,1970,Direct Deposit,Bi-Weekly,1996,2030,SPRG.com,250,Checking,,0,-0.6914
VA,1972,Direct Deposit,Weekly,6500,0,Lead Toro $5,200,Checking,,5,1.59205
VA,1966,Direct Deposit,Weekly,3000,0,Lead Toro $5,500,Checking,,5,1.6092
VA,1968,Direct Deposit,Weekly,4316,4000,SPRG.com,1250,Checking,Day to day expenses,0,1.0541
VA,1974,Direct Deposit,Weekly,3000,0,Lead Toro $5,250,Checking,,0,0.4534
VA,1973,Direct Deposit,Bi-Weekly,3142,5300,SPRG.com,700,Checking,,0,-0.124642857
VA,1976,Direct Deposit,Bi-Weekly,2245,0,Lead Toro $5,800,Checking,,5,1.90508
VA,1962,Direct Deposit,Bi-Weekly,5001,0,Lead Toro $5,800,Checking,,5,2.9428
GA,1965,Direct Deposit,Bi-Weekly,2600,0,Dot 818 $5,800,Checking,,5,2.28931675
VA,1978,Direct Deposit,Weekly,3500,0,Loan Transfer,415,Checking,,0,0.420698795
VA,1968,Direct Deposit,Bi-Weekly,8125,0,Loan Transfer,545,Checking,,0,1.649743119
VA,1985,Direct Deposit,Bi-Weekly,3900,2600,Dot 818 $5,200,Checking,,0,-0.0867
VA,1970,Direct Deposit,Semi-Monthly,4602,0,SPRG.com,500,Checking,Other,0,1.14
VA,1987,Direct Deposit,Weekly,5000,0,Dot 818 $5,500,Checking,,5,-0.2335
VA,1975,Direct Deposit,Bi-Weekly,2505,0,SPRG.com,250,Checking,Other,0,0.74864
VA,1986,Direct Deposit,Bi-Weekly,1502,0,Lead Toro $5,500,Checking,,5,3.308571429
VA,1974,Direct Deposit,Weekly,2500,0,Dot 818 $5,500,Checking,,5,1.67995
VA,1988,Direct Deposit,Bi-Weekly,2067,2800,SPRG.com,350,Checking,,0,-1
VA,1983,Direct Deposit,Bi-Weekly,2250,0,Loan Transfer,375,Checking,,0,1.56656
VA,1985,Direct Deposit,Bi-Weekly,6500,0,Dot 818 $5,500,Checking,,5,-0.824733
GA,1990,Direct Deposit,Bi-Weekly,1408,3000,SPRG.com,800,Checking,Car repair,0,3.3197
VA,1946,Direct Deposit,Monthly,3303,3303,SPRG.com,650,Checking,Car repair,0,-0.5568
VA,1991,Direct Deposit,Monthly,2015,2700,SPRG.com,350,Checking,,0,-0.714285714
NC,1988,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $5,500,Checking,,5,2.7814
GA,1991,Direct Deposit,Weekly,2500,0,Loan Transfer,525,Checking,,0,0.605904762
VA,1991,Direct Deposit,Weekly,3003,0,Lead Toro $5,200,Checking,,0,1.6753835
VA,1988,Direct Deposit,Weekly,2882,3200,SPRG.com,800,Checking,Day to day expenses,0,-0.8317
NC,1969,Direct Deposit,Bi-Weekly,4602,0,Lead Toro $5,500,Checking,,5,2.202766667
VA,1992,Direct Deposit,Bi-Weekly,2084,2600,SPRG.com,200,Checking,,0,0.571
VA,1992,Direct Deposit,Weekly,2860,2500,SPRG.com,800,Checking,Other,0,0.1781
VA,1993,Direct Deposit,Weekly,2011,0,Lead Toro $5,300,Checking,,0,1.44155
VA,1993,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,500,Checking,,5,0.41175
VA,1957,Direct Deposit,Weekly,6500,0,Lead Toro $5,500,Checking,,5,1.58242
VA,1967,Direct Deposit,Bi-Weekly,3501,3200,SPRG.com,400,Checking,Day to day expenses,0,-0.0742
VA,1972,Direct Deposit,Bi-Weekly,6000,0,Dot 818 $5,500,Checking,,5,2.8146
VA,1992,Direct Deposit,Semi-Monthly,2090,1100,SPRG.com,600,Checking,Car repair,0,-0.501571429
VA,1971,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $5,500,Checking,,5,2.0304835
VA,1977,Direct Deposit,Bi-Weekly,6000,0,Dot 818 $5,500,Checking,,5,3.245133333
VA,1963,Direct Deposit,Bi-Weekly,3001,0,Lead Toro $5,250,Checking,,0,0.1768
VA,1978,Direct Deposit,Bi-Weekly,3001,0,Lead Toro $5,500,Checking,,5,0.376333333
VA,1964,Direct Deposit,Semi-Monthly,5250,0,Dot 818 $15,375,Checking,,0,0.561466667
MD,1966,Direct Deposit,Bi-Weekly,4000,0,Leads Market $5,500,Checking,,5,0.7516
VA,1981,Direct Deposit,Weekly,2765,4000,SPRG.com,500,Checking,Medical - Dental,0,-0.4951
VA,1981,Direct Deposit,Bi-Weekly,1346,2500,SPRG.com,300,Checking,Taxes,0,-0.76
VA,1966,Direct Deposit,Weekly,3000,0,Loan Transfer,300,Checking,,0,-0.5264
VA,1969,Direct Deposit,Weekly,5000,0,Lead Toro $5,660,Checking,,0,0.215552632
VA,1977,Direct Deposit,Semi-Monthly,5200,6000,SPRG.com,800,Checking,Medical - Dental,0,-1
VA,1983,Direct Deposit,Weekly,3000,0,Lead Toro $5,500,Checking,,5,-0.84496
VA,1983,Direct Deposit,Weekly,4300,0,Dot 818 $5,800,Checking,,5,0.6968
VA,1979,Direct Deposit,Bi-Weekly,1502,0,Lead Toro $5,200,Checking,,5,2.7539335
MD,1973,Direct Deposit,Semi-Monthly,4500,0,Leads Market $5,800,Checking,,5,3.5699
NC,1980,Direct Deposit,Weekly,2054,0,SPRG.com,500,Checking,Other,0,-1
MD,1985,Direct Deposit,Bi-Weekly,2500,0,Loan Transfer,1025,Checking,,0,1.617053659
VA,1976,Direct Deposit,Weekly,2500,0,Dot 818 $5,900,Checking,,5,1.509293333
VA,1971,Direct Deposit,Bi-Weekly,2000,0,Loan Transfer,915,Checking,,0,0.881726776
VA,1977,Direct Deposit,Weekly,3000,0,Dot 818 $5,800,Checking,,5,-1.1125
VA,1972,Direct Deposit,Bi-Weekly,2210,3500,SPRG.com,300,Checking,,0,3.136533333
VA,1986,Direct Deposit,Weekly,3000,0,Dot 818 $5,800,Checking,,5,-0.86344
VA,1985,Direct Deposit,Bi-Weekly,3000,0,Loan Transfer,565,Checking,,0,2.173345133
VA,1979,Direct Deposit,Bi-Weekly,1484,1950,SPRG.com,400,Checking,Day to day expenses,0,-0.84568
NC,1972,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $15,600,Checking,,15,-1.0398
VA,1976,Direct Deposit,Bi-Weekly,3000,0,Loan Transfer,400,Checking,,0,0.0485
VA,1983,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $15,500,Checking,,0,0.43718
VA,1986,Direct Deposit,Semi-Monthly,4700,0,SPRG.com,1100,Checking,Medical - Dental,0,2.16502
MD,1978,Direct Deposit,Bi-Weekly,2250,0,PW Other Sites $15,400,Checking,,15,-0.7578
NC,1987,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $5,695,Checking,,5,0.234305761
VA,1987,Direct Deposit,Bi-Weekly,2028,1800,SPRG.com,500,Checking,Other,0,-0.3828
VA,1985,Direct Deposit,Semi-Monthly,3000,0,Lead Toro $5,300,Checking,,0,0.5738
VA,1987,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $5,800,Checking,,5,2.51644
VA,1990,Direct Deposit,Semi-Monthly,3500,0,Lead Toro $5,700,Checking,,5,0.246428571
VA,1990,Direct Deposit,Semi-Monthly,3500,0,Dot 818 $5,500,Checking,,5,0.309233333
VA,1990,Direct Deposit,Bi-Weekly,2600,2650,SPRG.com,250,Checking,Day to day expenses,0,2.4078
VA,1990,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $5,600,Checking,,5,-1.14
IN,1990,Direct Deposit,Weekly,2500,0,Leads Market $15,665,Checking,,0,0.956932331
VA,1991,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $5,500,Checking,,5,-0.7164
VA,1959,Direct Deposit,Semi-Monthly,3000,0,Lead Toro $5,500,Checking,,5,0.195
VA,1990,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,300,Checking,,5,1.419155667
VA,1992,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,500,Checking,,5,-1.025
VA,1992,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,2.961266667
VA,1989,Direct Deposit,Semi-Monthly,2850,4000,SPRG.com,300,Checking,,0,0.108633333
VA,1997,Direct Deposit,Bi-Weekly,2200,0,Dot 818 $5,600,Checking,,5,-1.35
VA,1997,Direct Deposit,Bi-Weekly,2000,0,Lead Toro $5,200,Checking,,5,-0.44035
VA,1997,Direct Deposit,Bi-Weekly,2000,0,Lead Toro $5,500,Checking,,5,1.0652
VA,1960,Direct Deposit,Bi-Weekly,1577,0,SPRG.com,500,Checking,,0,1.7774
VA,1992,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $5,500,Checking,,5,-1.04583325
VA,1971,Direct Deposit,Weekly,3001,0,Dot 818 $5,1035,Checking,,5,0.324286667
VA,1975,Direct Deposit,Weekly,1500,0,Lead Toro $5,300,Checking,,5,1.44205
SC,1964,Direct Deposit,Weekly,2500,0,Leads Market $15,725,Checking,,15,-1.38
OH,1964,Direct Deposit,Bi-Weekly,1941,0,SPRG.com,300,Checking,Other,0,2.4976
VA,1973,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $5,300,Checking,,5,0.512667
MD,1975,Direct Deposit,Bi-Weekly,1600,0,Lead Toro $5,200,Checking,,0,1.4749336
VA,1975,Direct Deposit,Bi-Weekly,6500,0,Dot 818 $5,300,Checking,,0,2.760055667
VA,1962,Direct Deposit,Weekly,3250,0,Lead Toro $5,900,Checking,,5,-0.0646
VA,1978,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $5,500,Checking,,5,0.9891835
NC,1985,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,-0.7114
VA,1986,Direct Deposit,Bi-Weekly,4767,4500,SPRG.com,700,Checking,Major purchase,0,-0.6914
VA,1992,Direct Deposit,Bi-Weekly,3001,0,Dot 818 $5,500,Checking,,5,0.043
MD,1981,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $5,200,Checking,,0,2.6456
MD,1961,Direct Deposit,Weekly,3000,0,Dot 818 $5,500,Checking,,5,-0.9942
NC,1967,Direct Deposit,Semi-Monthly,4500,0,SPRG.com,600,Checking,Day to day expenses,0,1.4631
NC,1982,Direct Deposit,Bi-Weekly,1429,0,Loan Transfer,555,Checking,,0,-0.285117117
NC,1967,Direct Deposit,Bi-Weekly,3582,0,SPRG.com,250,Checking,,0,0.59932
GA,1983,Direct Deposit,Bi-Weekly,3000,0,Leads Market $5,800,Checking,,5,-0.7828
NC,1983,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $5,500,Checking,,5,-0.3928
NC,1985,Direct Deposit,Weekly,2500,0,SPRG.com,750,Checking,,0,0.442766667
NC,1972,Direct Deposit,Weekly,3500,0,Dot 818 $15,350,Checking,,0,0.6013
NC,1975,Direct Deposit,Weekly,3285,2000,SPRG.com,300,Checking,Car repair,0,-1
NC,1974,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,0.47285
NC,1988,Direct Deposit,Weekly,4000,0,SPRG.com,500,Checking,,0,-1
NC,1989,Direct Deposit,Weekly,1785,2000,SPRG.com,500,Checking,Day to day expenses,0,-0.6634
NC,1984,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $5,500,Checking,,5,-0.777511
NC,1994,Direct Deposit,Weekly,2500,0,Dot 818 $5,800,Checking,,5,-0.873366667
NC,1994,Direct Deposit,Bi-Weekly,1471,1600,SPRG.com,200,Checking,Car repair,0,-1
NC,1994,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $5,300,Checking,,5,1.8085
NC,1995,Direct Deposit,Bi-Weekly,3001,0,Dot 818 $15,500,Checking,,15,-0.3492
NC,1962,Direct Deposit,Bi-Weekly,2427,0,Dot 818 $5,475,Checking,,0,0.610757895
NC,1966,Direct Deposit,Weekly,2500,0,Lead Toro $5,700,Checking,,5,0.1656
NC,1969,Direct Deposit,Weekly,3003,0,Lead Toro $5,500,Checking,,5,1.3981
NC,1966,Direct Deposit,Weekly,2521,0,SPRG.com,635,Checking,,0,1.52623622
NC,1970,Direct Deposit,Weekly,6700,0,SPRG.com,800,Checking,,0,-1
VA,1965,Direct Deposit,Bi-Weekly,2539,0,Lead Toro $5,500,Checking,,5,3.261974667
NC,1980,Direct Deposit,Weekly,2704,3700,SPRG.com,750,Checking,Day to day expenses,0,-0.495142857
GA,1982,Direct Deposit,Bi-Weekly,6800,0,SPRG.com,350,Checking,,0,0.8892
NC,1980,Direct Deposit,Weekly,2999,0,Loan Transfer,430,Checking,,0,0.920069767
NC,1981,Direct Deposit,Weekly,4000,0,Lead Toro $5,800,Checking,,5,-0.6201
NC,1983,Direct Deposit,Weekly,2475,0,Dot 818 $5,300,Checking,,0,1.525933333
NC,1983,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $5,400,Checking,,5,-1.1664
NC,1982,Direct Deposit,Weekly,2500,0,Dot 818 $5,1440,Checking,,5,0.751627907
NC,1972,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,400,Checking,,0,0.60285
NC,1987,Direct Deposit,Weekly,3683,2800,SPRG.com,300,Checking,,0,-0.8317
NC,1974,Direct Deposit,Bi-Weekly,2500,0,Loan Transfer,295,Checking,,0,-1
NC,1978,Direct Deposit,Bi-Weekly,2275,0,SPRG.com,500,Checking,Other,0,-0.6914
MI,1988,Direct Deposit,Weekly,3000,0,Dot 818 $15,250,Checking,,0,2.22244
VA,1982,Direct Deposit,Weekly,3500,0,Dot 818 $5,400,Checking,,0,0.430428571
CO,1977,Direct Deposit,Bi-Weekly,5000,0,Leads Market $15,300,Checking,,15,-0.8914
NC,1993,Direct Deposit,Weekly,2600,2750,SPRG.com,500,Checking,Moving - Relocating,0,-1
VA,1994,Direct Deposit,Weekly,3250,0,Lead Toro $5,500,Checking,,5,-0.371257143
NC,1993,Direct Deposit,Weekly,2400,0,SPRG.com,800,Checking,,0,-0.83172
GA,1996,Direct Deposit,Weekly,2106,0,SPRG.com,600,Checking,Other,0,1.525425
NC,1968,Direct Deposit,Bi-Weekly,6500,0,Dot 818 $5,500,Checking,,5,-0.914733143
NC,1964,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $5,500,Checking,,5,0.233333333
NC,1967,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,2.4222136
NC,1976,Direct Deposit,Bi-Weekly,2711,2800,SPRG.com,300,Checking,,0,-0.2291
NC,1974,Direct Deposit,Weekly,4500,0,Dot 818 $5,969,Checking,,0,1.379317103
NC,1974,Direct Deposit,Weekly,4333,0,Lead Toro $5,500,Checking,,5,1.65132
NC,1980,Direct Deposit,Weekly,2500,0,Lead Toro $5,500,Checking,,5,-0.725
NC,1983,Direct Deposit,Bi-Weekly,2750,0,Dot 818 $15,700,Checking,,15,0.4525
NC,1967,Direct Deposit,Bi-Weekly,5000,0,Dot 818 $5,500,Checking,,5,3.26915
GA,1978,Direct Deposit,Bi-Weekly,2474,3500,SPRG.com,300,Checking,,0,-0.248066667
GA,1970,Direct Deposit,Bi-Weekly,3088,6000,SPRG.com,600,Checking,Wedding - Engagement,0,0.556666667
IN,1986,Direct Deposit,Weekly,2000,0,SPRG.com,250,Checking,Other,0,0.10516
NC,1984,Direct Deposit,Bi-Weekly,5000,0,Loan Transfer,1310,Checking,,0,1.070389313
NC,1987,Direct Deposit,Weekly,8000,0,SPRG.com,500,Checking,,0,1.69242
VA,1976,Direct Deposit,Bi-Weekly,5200,5200,SPRG.com,800,Checking,Other,0,0.171885714
NC,1977,Direct Deposit,Weekly,3000,0,Loan Transfer,400,Checking,,0,-0.68425
NC,1992,Direct Deposit,Weekly,2500,0,Lead Toro $5,855,Checking,,5,0.215279279
NC,1996,Direct Deposit,Weekly,3501,0,Lead Toro $5,500,Checking,,5,-0.0719
NC,1996,Direct Deposit,Weekly,3025,4500,SPRG.com,800,Checking,Wedding - Engagement,0,-1
NC,1960,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.666666667
GA,1974,Direct Deposit,Bi-Weekly,4500,0,Leads Market $5,800,Checking,,5,-1.108333333
MD,1970,Direct Deposit,Bi-Weekly,2000,0,Leads Market $5,300,Checking,,5,-0.7108
GA,1981,Direct Deposit,Weekly,1560,1450,SPRG.com,200,Checking,Day to day expenses,0,-1
NC,1967,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,725,Checking,,0,2.204593103
SC,1970,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.83235
NC,1985,Direct Deposit,Weekly,3500,0,Dot 818 $5,500,Checking,,5,1.005142857
NC,1971,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $5,400,Checking,,0,2.42145
NC,1980,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $5,500,Checking,,5,-1.02
MD,1981,Direct Deposit,Bi-Weekly,5000,0,Leads Market $5,800,Checking,,5,2.5274
NC,1989,Direct Deposit,Weekly,1733,4800,SPRG.com,400,Checking,Other,0,1.22875
NC,1989,Direct Deposit,Weekly,5000,0,Lead Toro $5,500,Checking,,5,-0.1819375
NC,1989,Direct Deposit,Weekly,1600,0,Lead Toro $5,450,Checking,,5,1.489555556
IN,1991,Direct Deposit,Weekly,4500,0,Dot 818 $15,800,Checking,,15,-0.6585
SC,1991,Direct Deposit,Bi-Weekly,3000,0,Lead Toro $15,250,Checking,,0,-1.23172
OR,1991,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $15,700,Checking,,15,-0.7664
SC,1994,Direct Deposit,Bi-Weekly,2000,0,Dot 818 $15,500,Checking,,15,-1.7906
NC,1957,Direct Deposit,Weekly,1834,2500,SPRG.com,300,Checking,Day to day expenses,0,0.520666667
NC,1962,Direct Deposit,Bi-Weekly,1600,0,Lead Toro $5,200,Checking,,5,-1.025
GA,1977,Direct Deposit,Weekly,6000,0,Leads Market $5,700,Checking,,0,0.839014286
NC,1979,Direct Deposit,Bi-Weekly,6500,0,Dot 818 $5,800,Checking,,0,-0.466133333
GA,1978,Direct Deposit,Weekly,5000,0,Money Mutual $20,800,Checking,,20,-1.05
NC,1979,Direct Deposit,Bi-Weekly,1950,0,SPRG.com,800,Checking,Other,0,0.02
NC,1971,Direct Deposit,Bi-Weekly,6000,0,Dot 818 $5,500,Checking,,5,1.1260334
NC,1980,Direct Deposit,Bi-Weekly,4258,5460,SPRG.com,500,Checking,Other,0,0.30084
MD,1981,Direct Deposit,Bi-Weekly,1872,1800,SPRG.com,550,Checking,Day to day expenses,0,0.94372
NC,1982,Direct Deposit,Bi-Weekly,5001,0,Dot 818 $5,500,Checking,,5,-1.014285714
NC,1982,Direct Deposit,Weekly,3900,3500,SPRG.com,800,Checking,Other,0,-1
NC,1968,Direct Deposit,Bi-Weekly,2500,0,Loan Transfer,1125,Checking,,0,0.590376651
VA,1983,Direct Deposit,Monthly,6000,0,Lead Toro $5,500,Checking,,5,2.6934
NC,1969,Direct Deposit,Bi-Weekly,5000,0,Lead Toro $5,500,Checking,,5,0.8306
NC,1986,Direct Deposit,Bi-Weekly,1954,2300,SPRG.com,800,Checking,Major purchase,0,1.012133333
NC,1987,Direct Deposit,Bi-Weekly,6500,0,Loan Transfer,430,Checking,,0,0.923093023
NC,1981,Direct Deposit,Bi-Weekly,4000,0,Dot 818 $5,700,Checking,,5,-1.056944333
NC,1978,Direct Deposit,Weekly,4500,0,Leads Market $5,800,Checking,,5,1.313
NC,1972,Direct Deposit,Weekly,1500,0,Leads Market $5,800,Checking,,5,1.25408
NC,1988,Direct Deposit,Bi-Weekly,1800,0,Lead Toro $5,300,Checking,,5,2.7045
VA,1989,Direct Deposit,Weekly,5000,0,Dot 818 $5,500,Checking,,5,-0.848366667
NC,1989,Direct Deposit,Bi-Weekly,3500,0,Dot 818 $15,500,Checking,,15,3.2676
NC,1990,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,800,Checking,,15,0.085028571
NC,1990,Direct Deposit,Bi-Weekly,2500,0,Loan Transfer,430,Checking,,0,2.496581395
NC,1990,Direct Deposit,Bi-Weekly,3666,4500,SPRG.com,700,Checking,Vacation,0,-1
NC,1992,Direct Deposit,Bi-Weekly,2791,2531,SPRG.com,800,Checking,Other,0,-0.6914
GA,1992,Direct Deposit,Bi-Weekly,1500,0,Leads Market $5,500,Checking,,5,-0.7078
NC,1997,Direct Deposit,Weekly,2600,2250,Lead Toro $5,862,Checking,,5,0.928887217
NC,1969,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,0.82624
NC,1972,Direct Deposit,Bi-Weekly,4225,6000,SPRG.com,500,Checking,Day to day expenses,0,2.497475
GA,1970,Direct Deposit,Bi-Weekly,3000,0,Loan Transfer,410,Checking,,0,0.311487805
NC,1976,Direct Deposit,Bi-Weekly,2808,0,Leads Market $15,750,Checking,,0,2.178413333
NC,1975,Direct Deposit,Weekly,5200,0,SPRG.com,800,Checking,Other,0,1.916257143
NC,1969,Direct Deposit,Bi-Weekly,2800,0,Loan Transfer,435,Checking,,0,-0.562850575
NC,1966,Direct Deposit,Bi-Weekly,2708,3500,SPRG.com,800,Checking,Other,0,1.1602
GA,1977,Direct Deposit,Bi-Weekly,2113,3000,SPRG.com,600,Checking,Other,0,-1
NJ,1970,Direct Deposit,Bi-Weekly,2500,0,Lead Toro $5,350,Checking,,0,-0.8058
NC,1982,Direct Deposit,Bi-Weekly,3033,2200,SPRG.com,800,Checking,Car repair,0,-0.795666667
VA,1983,Direct Deposit,Weekly,4500,0,Dot 818 $5,500,Checking,,5,-0.3426
NC,1983,Direct Deposit,Bi-Weekly,3000,0,Loan Transfer,400,Checking,,0,-0.42965
NC,1979,Direct Deposit,Bi-Weekly,2500,0,Dot 818 $5,500,Checking,,5,-0.949733
NC,1972,Direct Deposit,Weekly,3000,0,SPRG.com,500,Checking,,0,1.451171429
NC,1986,Direct Deposit,Weekly,2500,0,Dot 818 $5,600,Checking,,5,-0.43516
NC,1971,Direct Deposit,Weekly,6500,0,Dot 818 $5,400,Checking,,0,0.743266667
NC,1970,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $15,300,Checking,,0,-0.283933333
NC,1976,Direct Deposit,Bi-Weekly,3047,0,Dot 818 $15,500,Checking,,15,1.7266
NC,1983,Direct Deposit,Bi-Weekly,4500,0,Dot 818 $5,700,Checking,,5,-1.01
GA,1986,Direct Deposit,Bi-Weekly,2500,0,Lead Toro $5,500,Checking,,5,1.2292
NC,1991,Paper Check,Weekly,2132,3000,SPRG.com,550,Checking,Car repair,0,0.85108
NC,1989,Direct Deposit,Weekly,4500,0,Leads Market $5,700,Checking,,5,1.2397
NC,1993,Direct Deposit,Bi-Weekly,3000,0,Dot 818 $5,500,Checking,,5,-1.385714286
AZ,1993,Direct Deposit,Bi-Weekly,4500,0,Leads Market $5,800,Checking,,5,0.751885714
NC,1995,Direct Deposit,Semi-Monthly,1961,0,Loan Transfer,250,Checking,,0,1.49824
VA,1985,Direct Deposit,Semi-Monthly,4000,0,Lead Toro $5,350,Checking,,0,-0.358704571
KS,1964,Direct Deposit,Bi-Weekly,2167,0,PW Other Sites $15,200,Checking,,15,1.12285
NC,1970,Direct Deposit,Bi-Weekly,1512,0,SPRG.com,200,Checking,,0,2.2578
NC,1979,Direct Deposit,Weekly,5000,0,Dot 818 $15,500,Checking,,15,1.092771429
NC,1972,Direct Deposit,Weekly,4030,3300,SPRG.com,400,Checking,,0,-1
NC,1967,Direct Deposit,Weekly,5000,0,Lead Toro $5,350,Checking,,0,0.751142857
MA,1968,Direct Deposit,Weekly,4169,4000,SPRG.com,500,Checking,Vacation,0,1.692771429
NC,1967,Direct Deposit,Bi-Weekly,2000,0,Lead Toro $5,300,Checking,,5,1.459655667
NC,1971,Direct Deposit,Bi-Weekly,1512,1500,Loan Transfer,300,Checking,,0,0.275766667
NC,1982,Direct Deposit,Bi-Weekly,2383,3000,SPRG.com,800,Checking,Other,0,-0.3828
GA,1976,Direct Deposit,Bi-Weekly,3367,4000,SPRG.com,500,Checking,Car repair,0,2.2722
NC,1982,Direct Deposit,Bi-Weekly,2074,1800,SPRG.com,800,Checking,Other,0,0
KY,1983,Direct Deposit,Weekly,4500,0,Leads Market $15,800,Checking,,15,-1.45
NC,1971,Direct Deposit,Weekly,3000,0,Dot 818 $15,500,Checking,,15,-1.12
NC,1984,Direct Deposit,Weekly,2513,3200,SPRG.com,400,Checking,Day to day expenses,0,-1
NC,1986,Direct Deposit,Bi-Weekly,1881,1900,SPRG.com,700,Checking,Car repair,0,-1
NC,1977,Direct Deposit,Weekly,2500,0,Lead Toro $5,500,Checking,,5,-0.2335
NC,1976,Direct Deposit,Bi-Weekly,4420,0,SPRG.com,400,Checking,Other,0,2.45575
NC,1988,Direct Deposit,Weekly,2600,0,Leads Market $5,700,Checking,,5,0.559944667
NC,1988,Direct Deposit,Bi-Weekly,1616,4450,SPRG.com,200,Checking,Other,0,-1
